PDT,mintempm,maxtempm,meantempm,mintempi,maxtempi,meantempi,fog,rain,snow,hail,thunder,tornado
2014-01-01,0,15,8,32,59,46,0,0,0,0,0,0
2014-01-02,2,17,9,35,62,48,0,0,0,0,0,0
2014-01-03,3,16,9,37,60,48,0,0,0,0,0,0
2014-01-04,3,20,11,37,68,52,1,0,0,0,0,0
2014-01-05,1,19,10,33,66,50,0,0,0,0,0,0
2014-01-06,3,14,8,37,57,46,0,0,0,0,0,0
2014-01-07,5,17,11,41,62,52,0,0,0,0,0,0
2014-01-08,11,14,12,51,57,54,0,0,0,0,0,0
2014-01-09,3,16,9,37,60,48,0,1,0,0,0,0
2014-01-10,4,17,10,39,62,50,0,0,0,0,0,0
2014-01-11,8,14,11,46,57,52,0,0,0,0,0,0
2014-01-12,5,15,10,41,59,50,0,0,0,0,0,0
2014-01-13,5,20,12,41,68,54,0,0,0,0,0,0
2014-01-14,4,23,13,39,73,55,0,0,0,0,0,0
2014-01-15,3,23,13,37,73,55,0,0,0,0,0,0
2014-01-16,2,23,12,35,73,54,0,0,0,0,0,0
2014-01-17,2,20,11,35,68,52,0,0,0,0,0,0
2014-01-18,1,17,9,33,62,48,0,0,0,0,0,0
2014-01-19,1,18,9,33,64,48,0,0,0,0,0,0
2014-01-20,2,19,10,35,66,50,0,0,0,0,0,0
2014-01-21,2,19,10,35,66,50,0,0,0,0,0,0
2014-01-22,1,19,10,33,66,50,0,0,0,0,0,0
2014-01-23,4,21,12,39,69,54,0,0,0,0,0,0
2014-01-24,4,17,10,39,62,50,0,0,0,0,0,0
2014-01-25,6,22,13,42,71,55,0,0,0,0,0,0
2014-01-26,7,19,13,44,66,55,0,0,0,0,0,0
2014-01-27,9,15,12,48,59,54,0,0,0,0,0,0
2014-01-28,10,19,14,50,66,57,0,0,0,0,0,0
2014-01-29,13,18,16,55,64,61,1,0,0,0,0,0
2014-01-30,12,17,14,53,62,57,0,0,0,0,0,0
2014-01-31,6,17,11,42,62,52,0,0,0,0,0,0
2014-02-01,3,15,9,37,59,48,0,0,0,0,0,0
2014-02-02,7,12,9,44,53,48,0,1,0,0,0,0
2014-02-03,5,13,9,41,55,48,0,0,0,0,0,0
2014-02-04,5,14,9,41,57,48,0,0,0,0,0,0
2014-02-05,6,13,9,42,55,48,0,1,0,0,0,0
2014-02-06,9,13,11,48,55,52,0,1,0,0,0,0
2014-02-07,10,13,11,50,55,52,0,1,0,0,0,0
2014-02-08,13,18,16,55,64,61,0,0,0,0,0,0
2014-02-09,15,18,17,59,64,63,0,1,0,0,0,0
2014-02-10,11,16,13,51,60,55,0,0,0,0,0,0
2014-02-11,10,16,13,50,60,55,0,0,0,0,0,0
2014-02-12,10,16,13,50,60,55,0,0,0,0,0,0
2014-02-13,11,20,16,51,68,61,1,0,0,0,0,0
2014-02-14,11,17,14,51,62,57,1,0,0,0,0,0
2014-02-15,8,17,12,46,62,54,0,0,0,0,0,0
2014-02-16,9,18,13,48,64,55,0,0,0,0,0,0
2014-02-17,6,17,11,42,62,52,0,0,0,0,0,0
2014-02-18,6,20,13,42,68,55,0,0,0,0,0,0
2014-02-19,11,19,16,51,66,61,0,0,0,0,0,0
2014-02-20,8,21,14,46,69,57,0,0,0,0,0,0
2014-02-21,4,22,13,39,71,55,0,0,0,0,0,0
2014-02-22,10,20,15,50,68,59,0,0,0,0,0,0
2014-02-23,10,20,15,50,68,59,0,0,0,0,0,0
2014-02-24,5,24,14,41,75,57,0,0,0,0,0,0
2014-02-25,11,19,14,51,66,57,0,0,0,0,0,0
2014-02-26,13,17,14,55,62,57,0,1,0,0,0,0
2014-02-27,13,19,16,55,66,61,0,0,0,0,0,0
2014-02-28,12,16,14,53,60,57,0,1,0,0,0,0
2014-03-01,13,20,17,55,68,63,0,1,0,0,0,0
2014-03-02,13,18,16,55,64,61,0,1,0,0,0,0
2014-03-03,10,17,13,50,62,55,0,1,0,0,0,0
2014-03-04,13,19,16,55,66,61,0,0,0,0,0,0
2014-03-05,13,22,17,55,71,63,0,0,0,0,0,0
2014-03-06,13,19,16,55,66,61,0,0,0,0,0,0
2014-03-07,7,21,13,44,69,55,0,0,0,0,0,0
2014-03-08,8,24,16,46,75,61,0,0,0,0,0,0
2014-03-09,13,24,18,55,75,64,0,0,0,0,0,0
2014-03-10,14,21,17,57,69,63,0,1,0,0,0,0
2014-03-11,13,22,17,55,71,63,0,0,0,0,0,0
2014-03-12,14,25,19,57,77,66,0,0,0,0,0,0
2014-03-13,8,26,17,46,78,63,0,0,0,0,0,0
2014-03-14,8,21,14,46,69,57,0,0,0,0,0,0
2014-03-15,8,27,17,46,80,63,0,0,0,0,0,0
2014-03-16,8,23,16,46,73,61,0,0,0,0,0,0
2014-03-17,12,22,17,53,71,63,0,0,0,0,0,0
2014-03-18,8,23,16,46,73,61,0,0,0,0,0,0
2014-03-19,5,24,14,41,75,57,0,0,0,0,0,0
2014-03-20,10,22,16,50,71,61,0,0,0,0,0,0
2014-03-21,6,26,16,42,78,61,0,0,0,0,0,0
2014-03-22,8,20,14,46,68,57,0,0,0,0,0,0
2014-03-23,12,19,16,53,66,61,0,0,0,0,0,0
2014-03-24,7,22,14,44,71,57,0,0,0,0,0,0
2014-03-25,7,20,13,44,68,55,0,1,0,0,0,0
2014-03-26,12,17,14,53,62,57,0,1,0,0,0,0
2014-03-27,11,20,16,51,68,61,0,0,0,0,0,0
2014-03-28,11,21,16,51,69,61,0,0,0,0,0,0
2014-03-29,13,18,16,55,64,61,0,1,0,0,0,0
2014-03-30,9,18,13,48,64,55,0,0,0,0,0,0
2014-03-31,8,14,11,46,57,52,0,1,0,0,0,0
2014-04-01,8,15,11,46,59,52,0,1,0,0,0,0
2014-04-02,8,17,12,46,62,54,0,0,0,0,0,0
2014-04-03,7,18,12,44,64,54,0,0,0,0,0,0
2014-04-04,11,16,13,51,60,55,0,1,0,0,0,0
2014-04-05,9,20,14,48,68,57,0,0,0,0,0,0
2014-04-06,7,26,16,44,78,61,0,0,0,0,0,0
2014-04-07,11,28,19,51,82,66,0,0,0,0,0,0
2014-04-08,12,28,20,53,82,68,0,0,0,0,0,0
2014-04-09,11,21,16,51,69,61,0,0,0,0,0,0
2014-04-10,12,24,18,53,75,64,0,0,0,0,0,0
2014-04-11,12,19,16,53,66,61,0,0,0,0,0,0
2014-04-12,12,19,16,53,66,61,0,0,0,0,0,0
2014-04-13,12,23,17,53,73,63,0,0,0,0,0,0
2014-04-14,13,21,17,55,69,63,0,0,0,0,0,0
2014-04-15,13,20,17,55,68,63,0,0,0,0,0,0
2014-04-16,9,25,17,48,77,63,0,0,0,0,0,0
2014-04-17,11,22,16,51,71,61,0,0,0,0,0,0
2014-04-18,13,21,17,55,69,63,0,0,0,0,0,0
2014-04-19,8,22,14,46,71,57,0,0,0,0,0,0
2014-04-20,13,26,19,55,78,66,0,0,0,0,0,0
2014-04-21,13,22,17,55,71,63,0,0,0,0,0,0
2014-04-22,11,18,14,51,64,57,0,0,0,0,0,0
2014-04-23,9,20,14,48,68,57,0,0,0,0,0,0
2014-04-24,11,20,16,51,68,61,0,0,0,0,0,0
2014-04-25,11,15,13,51,59,55,0,1,0,0,0,0
2014-04-26,9,17,13,48,62,55,0,0,0,0,0,0
2014-04-27,13,20,17,55,68,63,0,0,0,0,0,0
2014-04-28,7,24,16,44,75,61,0,0,0,0,0,0
2014-04-29,16,32,23,60,89,73,0,0,0,0,0,0
2014-04-30,21,32,26,69,89,79,0,0,0,0,0,0
2014-05-01,14,31,22,57,87,72,0,0,0,0,0,0
2014-05-02,12,26,19,53,78,66,0,0,0,0,0,0
2014-05-03,13,22,17,55,71,63,0,0,0,0,0,0
2014-05-04,12,22,17,53,71,63,0,0,0,0,0,0
2014-05-05,13,19,16,55,66,61,0,0,0,0,0,0
2014-05-06,13,23,18,55,73,64,0,0,0,0,0,0
2014-05-07,10,20,15,50,68,59,0,0,0,0,0,0
2014-05-08,13,20,17,55,68,63,0,0,0,0,0,0
2014-05-09,14,21,18,57,69,64,0,0,0,0,0,0
2014-05-10,12,21,16,53,69,61,0,0,0,0,0,0
2014-05-11,11,26,18,51,78,64,0,0,0,0,0,0
2014-05-12,8,32,20,46,89,68,0,0,0,0,0,0
2014-05-13,13,35,24,55,95,75,0,0,0,0,0,0
2014-05-14,14,33,23,57,91,73,0,0,0,0,0,0
2014-05-15,14,30,22,57,86,72,0,0,0,0,0,0
2014-05-16,12,25,18,53,77,64,0,0,0,0,0,0
2014-05-17,14,23,18,57,73,64,0,0,0,0,0,0
2014-05-18,16,22,19,60,71,66,0,0,0,0,0,0
2014-05-19,15,21,18,59,69,64,0,0,0,0,0,0
2014-05-20,15,23,19,59,73,66,0,0,0,0,0,0
2014-05-21,13,24,18,55,75,64,0,0,0,0,0,0
2014-05-22,14,26,20,57,78,68,0,0,0,0,0,0
2014-05-23,14,21,17,57,69,63,0,0,0,0,0,0
2014-05-24,14,22,18,57,71,64,0,0,0,0,0,0
2014-05-25,13,27,20,55,80,68,0,0,0,0,0,0
2014-05-26,13,29,21,55,84,70,0,0,0,0,0,0
2014-05-27,13,23,18,55,73,64,0,0,0,0,0,0
2014-05-28,15,26,20,59,78,68,0,0,0,0,0,0
2014-05-29,12,29,20,53,84,68,0,0,0,0,0,0
2014-05-30,10,20,15,50,68,59,0,0,0,0,0,0
2014-05-31,12,23,17,53,73,63,0,0,0,0,0,0
2014-06-01,15,24,19,59,75,66,0,0,0,0,0,0
2014-06-02,13,22,17,55,71,63,0,0,0,0,0,0
2014-06-03,13,22,17,55,71,63,0,0,0,0,0,0
2014-06-04,14,24,19,57,75,66,0,0,0,0,0,0
2014-06-05,14,23,18,57,73,64,0,0,0,0,0,0
2014-06-06,15,23,19,59,73,66,0,0,0,0,0,0
2014-06-07,15,24,19,59,75,66,0,0,0,0,0,0
2014-06-08,15,30,22,59,86,72,0,0,0,0,0,0
2014-06-09,17,27,22,62,80,72,0,0,0,0,0,0
2014-06-10,16,23,19,60,73,66,0,0,0,0,0,0
2014-06-11,16,25,20,60,77,68,0,0,0,0,0,0
2014-06-12,15,33,24,59,91,75,0,0,0,0,0,0
2014-06-13,13,26,19,55,78,66,0,0,0,0,0,0
2014-06-14,14,28,21,57,82,70,0,0,0,0,0,0
2014-06-15,14,24,19,57,75,66,0,0,0,0,0,0
2014-06-16,13,21,17,55,69,63,0,0,0,0,0,0
2014-06-17,12,27,19,53,80,66,0,0,0,0,0,0
2014-06-18,13,32,22,55,89,72,0,0,0,0,0,0
2014-06-19,14,23,18,57,73,64,0,0,0,0,0,0
2014-06-20,14,28,21,57,82,70,0,0,0,0,0,0
2014-06-21,14,21,17,57,69,63,0,0,0,0,0,0
2014-06-22,15,22,18,59,71,64,0,0,0,0,0,0
2014-06-23,13,25,19,55,77,66,0,0,0,0,0,0
2014-06-24,17,25,21,62,77,70,0,0,0,0,0,0
2014-06-25,15,23,19,59,73,66,0,0,0,0,0,0
2014-06-26,17,24,20,62,75,68,0,0,0,0,0,0
2014-06-27,18,25,21,64,77,70,0,0,0,0,0,0
2014-06-28,15,26,20,59,78,68,0,0,0,0,0,0
2014-06-29,16,28,22,60,82,72,0,0,0,0,0,0
2014-06-30,17,30,23,62,86,73,0,0,0,0,0,0
2014-07-01,17,25,21,62,77,70,0,0,0,0,0,0
2014-07-02,17,25,21,62,77,70,0,0,0,0,0,0
2014-07-03,14,24,19,57,75,66,0,0,0,0,0,0
2014-07-04,15,23,19,59,73,66,0,0,0,0,0,0
2014-07-05,15,25,20,59,77,68,0,0,0,0,0,0
2014-07-06,15,25,20,59,77,68,0,0,0,0,0,0
2014-07-07,15,25,20,59,77,68,0,0,0,0,0,0
2014-07-08,15,24,19,59,75,66,0,0,0,0,0,0
2014-07-09,17,25,21,62,77,70,0,0,0,0,0,0
2014-07-10,16,26,21,60,78,70,0,0,0,0,0,0
2014-07-11,17,24,20,62,75,68,0,0,0,0,0,0
2014-07-12,16,23,19,60,73,66,0,0,0,0,0,0
2014-07-13,15,24,19,59,75,66,0,0,0,0,0,0
2014-07-14,19,27,23,66,80,73,0,0,0,0,0,0
2014-07-15,17,26,21,62,78,70,0,0,0,0,0,0
2014-07-16,19,27,23,66,80,73,0,0,0,0,0,0
2014-07-17,17,26,21,62,78,70,0,0,0,0,0,0
2014-07-18,18,24,21,64,75,70,0,0,0,0,0,0
2014-07-19,18,25,21,64,77,70,0,0,0,0,0,0
2014-07-20,18,24,21,64,75,70,0,0,0,0,0,0
2014-07-21,20,26,23,68,78,73,0,0,0,0,0,0
2014-07-22,19,26,22,66,78,72,0,0,0,0,0,0
2014-07-23,17,26,21,62,78,70,0,0,0,0,0,0
2014-07-24,19,39,29,66,102,84,0,0,0,0,0,0
2014-07-25,15,34,24,59,93,75,0,0,0,0,0,0
2014-07-26,18,28,23,64,82,73,0,0,0,0,0,0
2014-07-27,19,28,23,66,82,73,0,0,0,0,0,0
2014-07-28,18,26,22,64,78,72,0,0,0,0,0,0
2014-07-29,19,27,23,66,80,73,0,0,0,0,0,0
2014-07-30,17,26,21,62,78,70,0,0,0,0,0,0
2014-07-31,17,25,21,62,77,70,0,0,0,0,0,0
2014-08-01,15,25,20,59,77,68,0,0,0,0,0,0
2014-08-02,17,23,20,62,73,68,0,0,0,0,0,0
2014-08-03,18,23,20,64,73,68,0,0,0,0,0,0
2014-08-04,18,25,21,64,77,70,0,0,0,0,0,0
2014-08-05,18,26,22,64,78,72,0,0,0,0,0,0
2014-08-06,19,28,24,66,82,75,0,0,0,0,0,0
2014-08-07,17,23,20,62,73,68,0,0,0,0,0,0
2014-08-08,15,24,19,59,75,66,0,0,0,0,0,0
2014-08-09,16,23,20,60,73,68,0,0,0,0,0,0
2014-08-10,16,24,20,60,75,68,0,0,0,0,0,0
2014-08-11,18,25,21,64,77,70,0,0,0,0,0,0
2014-08-12,15,25,20,59,77,68,0,0,0,0,0,0
2014-08-13,16,26,21,60,78,70,0,0,0,0,0,0
2014-08-14,18,25,21,64,77,70,0,0,0,0,0,0
2014-08-15,17,26,21,62,78,70,0,0,0,0,0,0
2014-08-16,18,26,22,64,78,72,0,0,0,0,0,0
2014-08-17,17,23,20,62,73,68,0,0,0,0,0,0
2014-08-18,17,22,20,62,71,68,0,0,0,0,0,0
2014-08-19,17,24,20,62,75,68,0,0,0,0,0,0
2014-08-20,18,26,22,64,78,72,0,0,0,0,0,0
2014-08-21,16,26,21,60,78,70,0,0,0,0,0,0
2014-08-22,16,27,22,60,80,72,0,0,0,0,0,0
2014-08-23,17,25,21,62,77,70,0,0,0,0,0,0
2014-08-24,17,24,20,62,75,68,0,0,0,0,0,0
2014-08-25,17,24,20,62,75,68,0,0,0,0,0,0
2014-08-26,15,25,20,59,77,68,0,0,0,0,0,0
2014-08-27,19,26,22,66,78,72,0,0,0,0,0,0
2014-08-28,17,26,21,62,78,70,0,0,0,0,0,0
2014-08-29,18,25,21,64,77,70,0,0,0,0,0,0
2014-08-30,15,27,21,59,80,70,0,0,0,0,0,0
2014-08-31,14,26,20,57,78,68,0,0,0,0,0,0
2014-09-01,14,30,22,57,86,72,0,0,0,0,0,0
2014-09-02,14,24,19,57,75,66,0,0,0,0,0,0
2014-09-03,17,25,21,62,77,70,0,0,0,0,0,0
2014-09-04,18,25,21,64,77,70,0,0,0,0,0,0
2014-09-05,17,24,20,62,75,68,0,0,0,0,0,0
2014-09-06,17,24,20,62,75,68,0,0,0,0,0,0
2014-09-07,16,23,19,60,73,66,0,0,0,0,0,0
2014-09-08,15,21,18,59,69,64,0,0,0,0,0,0
2014-09-09,14,24,19,57,75,66,0,0,0,0,0,0
2014-09-10,16,28,22,60,82,72,0,0,0,0,0,0
2014-09-11,15,29,22,59,84,72,0,0,0,0,0,0
2014-09-12,15,27,21,59,80,70,0,0,0,0,0,0
2014-09-13,17,26,21,62,78,70,0,0,0,0,0,0
2014-09-14,17,26,21,62,78,70,0,0,0,0,0,0
2014-09-15,14,26,20,57,78,68,0,0,0,0,0,0
2014-09-16,12,28,20,53,82,68,0,0,0,0,0,0
2014-09-17,17,28,22,62,82,72,0,0,0,0,0,0
2014-09-18,20,27,23,68,80,73,0,0,0,0,0,0
2014-09-19,17,24,20,62,75,68,0,0,0,0,0,0
2014-09-20,18,24,21,64,75,70,0,0,0,0,0,0
2014-09-21,18,24,21,64,75,70,0,0,0,0,0,0
2014-09-22,18,24,21,64,75,70,0,0,0,0,0,0
2014-09-23,14,26,20,57,78,68,0,0,0,0,0,0
2014-09-24,16,27,21,60,80,70,0,0,0,0,0,0
2014-09-25,16,23,19,60,73,66,0,1,0,0,0,0
2014-09-26,13,23,18,55,73,64,0,0,0,0,0,0
2014-09-27,17,25,21,62,77,70,0,0,0,0,0,0
2014-09-28,13,24,18,55,75,64,0,0,0,0,0,0
2014-09-29,16,22,19,60,71,66,0,0,0,0,0,0
2014-09-30,13,23,18,55,73,64,0,0,0,0,0,0
2014-10-01,12,30,21,53,86,70,0,0,0,0,0,0
2014-10-02,11,33,22,51,91,72,0,0,0,0,0,0
2014-10-03,13,34,23,55,93,73,0,0,0,0,0,0
2014-10-04,12,32,22,53,89,72,0,0,0,0,0,0
2014-10-05,12,30,21,53,86,70,0,0,0,0,0,0
2014-10-06,13,29,21,55,84,70,0,0,0,0,0,0
2014-10-07,13,24,18,55,75,64,0,0,0,0,0,0
2014-10-08,11,27,19,51,80,66,0,0,0,0,0,0
2014-10-09,13,21,17,55,69,63,0,0,0,0,0,0
2014-10-10,16,20,18,60,68,64,0,0,0,0,0,0
2014-10-11,12,24,18,53,75,64,0,0,0,0,0,0
2014-10-12,14,33,23,57,91,73,0,0,0,0,0,0
2014-10-13,12,28,20,53,82,68,0,0,0,0,0,0
2014-10-14,16,23,19,60,73,66,0,0,0,0,0,0
2014-10-15,17,23,20,62,73,68,0,0,0,0,0,0
2014-10-16,12,22,17,53,71,63,0,0,0,0,0,0
2014-10-17,12,24,18,53,75,64,0,0,0,0,0,0
2014-10-18,15,33,24,59,91,75,0,0,0,0,0,0
2014-10-19,13,24,18,55,75,64,0,0,0,0,0,0
2014-10-20,15,21,18,59,69,64,0,1,0,0,0,0
2014-10-21,9,23,16,48,73,61,0,0,0,0,0,0
2014-10-22,10,24,17,50,75,63,0,0,0,0,0,0
2014-10-23,14,24,19,57,75,66,0,0,0,0,0,0
2014-10-24,12,23,17,53,73,63,0,0,0,0,0,0
2014-10-25,16,23,19,60,73,66,0,1,0,0,0,0
2014-10-26,12,21,16,53,69,61,0,0,0,0,0,0
2014-10-27,9,21,14,48,69,57,0,0,0,0,0,0
2014-10-28,8,23,16,46,73,61,0,0,0,0,0,0
2014-10-29,11,25,18,51,77,64,0,0,0,0,0,0
2014-10-30,13,24,18,55,75,64,0,0,0,0,0,0
2014-10-31,14,17,16,57,62,61,0,1,0,0,0,0
2014-11-01,12,18,14,53,64,57,0,0,0,0,0,0
2014-11-02,7,20,13,44,68,55,0,0,0,0,0,0
2014-11-03,6,21,13,42,69,55,0,0,0,0,0,0
2014-11-04,7,22,14,44,71,57,0,0,0,0,0,0
2014-11-05,10,24,17,50,75,63,0,0,0,0,0,0
2014-11-06,10,22,16,50,71,61,0,0,0,0,0,0
2014-11-07,12,20,16,53,68,61,1,0,0,0,0,0
2014-11-08,10,22,16,50,71,61,1,0,0,0,0,0
2014-11-09,9,21,14,48,69,57,0,0,0,0,0,0
2014-11-10,12,20,17,53,68,63,1,0,0,0,0,0
2014-11-11,10,20,15,50,68,59,0,0,0,0,0,0
2014-11-12,15,19,17,59,66,63,0,0,0,0,0,0
2014-11-13,14,20,18,57,68,64,0,0,0,0,0,0
2014-11-14,10,19,14,50,66,57,0,0,0,0,0,0
2014-11-15,10,19,14,50,66,57,0,0,0,0,0,0
2014-11-16,10,18,14,50,64,57,0,0,0,0,0,0
2014-11-17,7,19,13,44,66,55,0,0,0,0,0,0
2014-11-18,7,19,13,44,66,55,0,0,0,0,0,0
2014-11-19,14,20,18,57,68,64,0,1,0,0,0,0
2014-11-20,13,16,14,55,60,57,0,1,0,0,0,0
2014-11-21,11,18,14,51,64,57,0,0,0,0,0,0
2014-11-22,14,20,17,57,68,63,0,1,0,0,0,0
2014-11-23,9,19,14,48,66,57,0,0,0,0,0,0
2014-11-24,7,19,13,44,66,55,0,0,0,0,0,0
2014-11-25,5,19,12,41,66,54,0,0,0,0,0,0
2014-11-26,7,19,13,44,66,55,0,0,0,0,0,0
2014-11-27,6,19,12,42,66,54,0,0,0,0,0,0
2014-11-28,10,18,14,50,64,57,1,0,0,0,0,0
2014-11-29,13,18,16,55,64,61,0,1,0,0,0,0
2014-11-30,12,17,14,53,62,57,0,1,0,0,1,0
2014-12-01,12,20,16,53,68,61,1,0,0,0,0,0
2014-12-02,14,16,14,57,60,57,0,1,0,0,0,0
2014-12-03,14,18,17,57,64,63,0,1,0,0,0,0
2014-12-04,14,21,17,57,69,63,0,0,0,0,0,0
2014-12-05,14,19,17,57,66,63,0,1,0,0,0,0
2014-12-06,15,21,18,59,69,64,0,1,0,0,0,0
2014-12-07,11,18,14,51,64,57,1,0,0,0,0,0
2014-12-08,13,21,17,55,69,63,0,0,0,0,0,0
2014-12-09,14,18,16,57,64,61,0,0,0,0,0,0
2014-12-10,13,18,16,55,64,61,0,0,0,0,0,0
2014-12-11,11,16,13,51,60,55,0,1,0,0,0,0
2014-12-12,11,14,12,51,57,54,0,1,0,0,0,0
2014-12-13,6,14,10,42,57,50,0,0,0,0,0,0
2014-12-14,9,16,12,48,60,54,0,0,0,0,0,0
2014-12-15,12,14,13,53,57,55,0,1,0,0,0,0
2014-12-16,12,17,14,53,62,57,0,1,0,0,0,0
2014-12-17,10,15,12,50,59,54,0,1,0,0,0,0
2014-12-18,12,16,13,53,60,55,0,0,0,0,0,0
2014-12-19,12,15,14,53,59,57,0,1,0,0,0,0
2014-12-20,13,16,14,55,60,57,0,0,0,0,0,0
2014-12-21,14,18,16,57,64,61,0,0,0,0,0,0
2014-12-22,11,19,14,51,66,57,1,0,0,0,0,0
2014-12-23,9,21,14,48,69,57,0,0,0,0,0,0
2014-12-24,11,17,14,51,62,57,1,1,0,0,0,0
2014-12-25,9,15,12,48,59,54,0,0,0,0,0,0
2014-12-26,7,15,11,44,59,52,0,0,0,0,0,0
2014-12-27,0,13,7,32,55,45,0,0,0,0,0,0
2014-12-28,4,15,9,39,59,48,0,0,0,0,0,0
2014-12-29,4,14,9,39,57,48,0,0,0,0,0,0
2014-12-30,5,12,8,41,53,46,0,0,0,0,0,0
2014-12-31,2,14,8,35,57,46,0,0,0,0,0,0
2015-01-01,1,14,7,33,57,45,0,0,0,0,0,0
2015-01-02,0,10,5,32,50,41,0,0,0,0,0,0
2015-01-03,0,12,6,32,53,43,0,0,0,0,0,0
2015-01-04,4,14,9,39,57,48,0,0,0,0,0,0
2015-01-05,3,16,9,37,60,48,0,0,0,0,0,0
2015-01-06,4,19,11,39,66,52,0,0,0,0,0,0
2015-01-07,3,19,11,37,66,52,0,0,0,0,0,0
2015-01-08,6,15,10,42,59,50,0,0,0,0,0,0
2015-01-09,8,18,13,46,64,55,0,0,0,0,0,0
2015-01-10,10,15,12,50,59,54,0,0,0,0,0,0
2015-01-11,9,14,11,48,57,52,1,0,0,0,0,0
2015-01-12,9,17,13,48,62,55,0,0,0,0,0,0
2015-01-13,6,18,12,42,64,54,1,0,0,0,0,0
2015-01-14,2,17,9,35,62,48,0,0,0,0,0,0
2015-01-15,4,17,10,39,62,50,0,0,0,0,0,0
2015-01-16,7,17,12,44,62,54,0,0,0,0,0,0
2015-01-17,8,15,11,46,59,52,0,0,0,0,0,0
2015-01-18,8,16,12,46,60,54,1,0,0,0,0,0
2015-01-19,9,17,13,48,62,55,1,0,0,0,0,0
2015-01-20,8,15,12,46,59,54,0,0,0,0,0,0
2015-01-21,4,18,11,39,64,52,0,0,0,0,0,0
2015-01-22,8,14,11,46,57,52,0,0,0,0,0,0
2015-01-23,4,20,12,39,68,54,0,0,0,0,0,0
2015-01-24,7,21,13,44,69,55,0,0,0,0,0,0
2015-01-25,5,19,12,41,66,54,0,0,0,0,0,0
2015-01-26,6,19,12,42,66,54,0,0,0,0,0,0
2015-01-27,13,34,24,55,93,75,0,0,0,0,0,0
2015-01-28,7,20,13,44,68,55,0,0,0,0,0,0
2015-01-29,6,19,12,42,66,54,1,0,0,0,0,0
2015-01-30,10,18,14,50,64,57,1,0,0,0,0,0
2015-01-31,5,24,14,41,75,57,0,0,0,0,0,0
2015-02-01,5,18,11,41,64,52,0,0,0,0,0,0
2015-02-02,7,29,18,44,84,64,0,0,0,0,0,0
2015-02-03,9,19,13,48,66,55,0,0,0,0,0,0
2015-02-04,9,18,13,48,64,55,0,0,0,0,0,0
2015-02-05,9,18,13,48,64,55,0,0,0,0,0,0
2015-02-06,15,18,17,59,64,63,0,1,0,0,0,0
2015-02-07,16,21,18,60,69,64,0,1,0,0,0,0
2015-02-08,15,19,17,59,66,63,0,1,0,0,0,0
2015-02-09,12,19,16,53,66,61,0,0,0,0,0,0
2015-02-10,8,20,14,46,68,57,0,0,0,0,0,0
2015-02-11,6,22,13,42,71,55,0,0,0,0,0,0
2015-02-12,8,24,16,46,75,61,0,0,0,0,0,0
2015-02-13,8,23,16,46,73,61,0,0,0,0,0,0
2015-02-14,8,24,16,46,75,61,0,0,0,0,0,0
2015-02-15,7,25,16,44,77,61,0,0,0,0,0,0
2015-02-16,14,22,18,57,71,64,0,0,0,0,0,0
2015-02-17,13,15,13,55,59,55,0,0,0,0,0,0
2015-02-18,12,17,14,53,62,57,0,0,0,0,0,0
2015-02-19,13,16,14,55,60,57,0,0,0,0,0,0
2015-02-20,13,21,17,55,69,63,0,0,0,0,0,0
2015-02-21,7,22,14,44,71,57,0,0,0,0,0,0
2015-02-22,10,19,14,50,66,57,0,0,0,0,0,0
2015-02-23,11,17,13,51,62,55,0,0,0,0,0,0
2015-02-24,9,20,16,48,68,61,0,0,0,0,0,0
2015-02-25,6,19,12,42,66,54,0,0,0,0,0,0
2015-02-26,6,21,13,42,69,55,0,0,0,0,0,0
2015-02-27,12,34,23,53,93,73,0,0,0,0,0,0
2015-02-28,9,15,11,48,59,52,0,0,0,0,0,0
2015-03-01,5,19,12,41,66,54,0,0,0,0,0,0
2015-03-02,7,16,11,44,60,52,0,0,0,0,0,0
2015-03-03,4,19,11,39,66,52,0,0,0,0,0,0
2015-03-04,4,20,12,39,68,54,0,0,0,0,0,0
2015-03-05,5,22,13,41,71,55,0,0,0,0,0,0
2015-03-06,9,23,16,48,73,61,0,0,0,0,0,0
2015-03-07,6,25,16,42,77,61,0,0,0,0,0,0
2015-03-08,11,20,16,51,68,61,0,0,0,0,0,0
2015-03-09,11,20,16,51,68,61,0,0,0,0,0,0
2015-03-10,12,18,14,53,64,57,0,0,0,0,0,0
2015-03-11,14,21,17,57,69,63,0,1,0,0,0,0
2015-03-12,11,23,17,51,73,63,0,0,0,0,0,0
2015-03-13,10,24,17,50,75,63,0,0,0,0,0,0
2015-03-14,12,29,20,53,84,68,0,0,0,0,0,0
2015-03-15,14,24,19,57,75,66,0,0,0,0,0,0
2015-03-16,16,22,19,60,71,66,0,0,0,0,0,0
2015-03-17,12,21,16,53,69,61,0,0,0,0,0,0
2015-03-18,8,21,14,46,69,57,0,0,0,0,0,0
2015-03-19,9,24,17,48,75,63,0,0,0,0,0,0
2015-03-20,9,18,13,48,64,55,0,0,0,0,0,0
2015-03-21,12,21,16,53,69,61,0,0,0,0,0,0
2015-03-22,14,20,17,57,68,63,0,1,0,0,0,0
2015-03-23,13,19,16,55,66,61,0,0,0,0,0,0
2015-03-24,11,20,16,51,68,61,0,0,0,0,0,0
2015-03-25,11,24,17,51,75,63,0,0,0,0,0,0
